id,question,model_answer,confidence,correct_answer,is_correct
52132,"Identify the correct case holding using the following information: the Distribution Agreement effectively destroyed Innomed’s ability to assign its rights to AHP. Because the January 26 agreement was never memorialized in writing, Innomed must point to evidence in the record as to, inter alia, the terms of the oral contract and the terms that ALZA allegedly breached. See Careau & Co. v. Sec. Pacific Bus. Credit, Inc., 222 Cal.App.3d 1371, 272 Cal.Rptr. 387, 395 (1990); see also Khajavi v. Feather River Anesthesia Med. Group, 84 Cal.App.4th 32, 100 Cal. Rptr.2d 627, 646-47 (2000). Innomed has failed to proffer any evidence as to the terms of the January 26 agreement, so it is impossible to determine whether ALZA breached any of the terms of the agreement when it terminated the Distribution Agreement on March 26. See Khajavi, 100 Cal.Rptr.2d at 646-48 (<HOLDING>). Therefore, no reasonable juror could conclude",4,5,4,1
52159,"Identify the correct case holding using the following information: damages were not warranted against Dr. Gordon. After the jury verdict, Ms. Liles settled with Dr. Gordon and Ridge Pathology and voluntarily dismissed her claims against Dr. Gordon and Ridge Pathology with prejudice. The trial court entered a final judgment against the Hospital and in favor of Ms. Liles for $500,000 in compensatory damages and for $1,000,000 in punitive damages. The Hospital now appeals. II. Analysis A. Medical malpractice The Hospital first argues that the trial court erred in failing to treat this case as a medical malpractice case subject to the provisions of chapter 766. We disagree. Section 766.106(l)(a), Florida Statutes (2004), defines a “[cjlaim for medical negligence” or “claim for medical malpractice” as “a claim, arising out of 712 (Fla. 2d DCA 1995) (<HOLDING>). Furthermore, Ms. Liles, who was not a",2,4,2,1
52201,"Identify the correct case holding using the following information: States, 286 U.S. 427, 433, 52 S.Ct. 607, 76 L.Ed. 1204 (1932) (noting the presumption that “identical words used in different parts of the same act are intended to have the same meaning”). We have not previously decided whether, under this prior version of section 1332(c), a corporation incorporated in the United States also takes the citizenship of its foreign principal place of business. But three out of four of our sister Circuits and two district courts in this Circuit that have confronted this issue have concluded that a domestic corporation with a principal place of business abroad should be treated, for diversity purposes, as a citizen of only the State in which it is incorporated. See MAS Capital, Inc. v. Biodelivery Sciences Int’l, Inc., 524 F.3d 831, 832-33 (7th Cir.2008) (<HOLDING>); Torres v. S. Peru Copper Corp., 113 F.3d 540,",2,5,4,0
52210,"Identify the correct case holding using the following information: that FHLMC is a United States agency fo onsequential] damages are in the nature of expectancy damages: they place [plaintiff] in the position it claims it would have been had the promises been kept. Such damages are not recoverable through promissory estop-pel.”). 18 . Wells v. Hico Indep. Sch. Dist., 736 F.2d 243, 251 n. 9 (5th Cir.1984). 19 . Brown v. Slenker, 220 F.3d 411, 421 n. 9 (5th Cir.2000). 20 . Gomez v. St. Jude Med. Daig Div. Inc., 442 F.3d 919, 927 (5th Cir.2006). 21 . Mayo v. Tri-Bell Indus., Inc., 787 F.2d 1007, 1012 (5th Cir.1986). 22 . Washington v. Dep't of Transp., 8 F.3d 296, 299 (5th Cir.1993). 23 . See Young v. Repine (In re Repine), 536 F.3d 512, 518 n. 5 (5th Cir.2008). 24 . Fed.R.Civ.P. 26(g)(2). 25 . See Coco v. United States, 569 F.2d 367, 372 (5th Cir.1978) (<HOLDING>). 26 . See Fed.R.Civ.P. 36(a)(3) (""A matter is",4,4,1,0
52241,"Identify the correct case holding using the following information: trial court to have granted a 30-day grace period, in light of the fact that Schorp’s attorney failed to file an expert report in compliance with the statute’s requirements, would have undermined the statute’s intent. For that reason, appellant’s fourth issue cannot be sustained. Therefore, we overrule appellant's fourth issue. 4 . Bell and Baptist assert relevant questions which a jury would have to consider and would necessitate an expert's opinion: for example, (1) whether the decision to use an arterial line was within the appropriate standard of care; (2)what are the appropriate procedures for an arterial line insertion; (3) what other possible medical causes could exist; (4) what should have been the appropriate medical treatment or intervention? See Haddock, 793 S.W.2d at 953 (<HOLDING>); Odak, 934 S.W.2d at 873 (holding that the",2,4,3,0
52242,"Identify the correct case holding using the following information: competent, ... a person rendering necessaries or professional services is entitled to recover from such person under the conditions stated in this Section, although the person expresses an unwillingness to accept the things or services. (Emphasis added.) In addition to the principles set forth in the Restatement of Restitution discussed above, cases from other jurisdictions have concluded that a patient is liable for the reasonable value of medical services rendered by a hospital based on an implied in law contract theory. See Nursing Care Servs., 380 So.2d at 518 (concluding that provider of nursing care services was entitled to value of services provided to patient based on emergency aid quasi-contract theory); Galloway v. Methodist Hosps., Inc., 658 N.E.2d 611, 614 (Ind.Ct.App.1995) (<HOLDING>); Heartland Health Sys. v. Chamberlin, 871",3,4,3,1
52246,"Identify the correct case holding using the following information: only improves on the questions of fact. ¶17 The employer also argues that neither Mayor Johnson nor the article revealed that Mr. White had epilepsy; only that he had seizures for which he had regularly been taking medicine to control. This could be a distinction without a difference, or at least it presents a genuine issue of material fact. In other words, a jury could find that the mayor’s statement and the article that reported it undoubtedly referred to epilepsy. ¶18 The employer argues that the information disclosed was not highly offensive. Cases from other jurisdictions involving publication of the intimate details of an employee’s medical health have met the “highly offensive” requirement. See Blackwell v. Harris Chem. N. Am., Inc., 11 F. Supp. 2d 1302, 1310 (D. Kan. 1998) (<HOLDING>); Wagner v. City of Holyoke, 241 F. Supp. 2d",4,5,4,1
52285,"Identify the correct case holding using the following information: agreed diming an interview that an “amendment regarding the level of copper” would probably overcome the obviousness rejection. In the amendment that followed, the applicants stated that the phrase, copper ions in an amount sufficient to degrade, “makes explicit that which was implicit in the claim before, namely, that the composition of IgGl im-munoglobulin also contains copper ions.” The applicants also stated that the claimed compositions comprise sufficient amounts of copper ion chelator to bind to the “trace amounts of copper” and thus prevent degradation. After reviewing the specification and the prosecution history, the court finds that the phrase, “copper ions in an amount sufficient to degrade,” should be construed according to its plain meaning. See Vitronics, 90 F.3d at 1582 (<HOLDING>). The inventors did not set forth an",2,5,2,1
52287,"Identify the correct case holding using the following information: to ensure its enoxaparin is not adulterated. 21 U.S.C. § 351(b). This testing, which generates information for submission pursuant to the Food, Drug, and Cosmetic Act, therefore falls squarely within the scope of the safe harbor. Finally, the dissent suggests that we must reject any disequilibrium between sections 201 and 202 of the Hatch-Wax-man Act, that is, the safe harbor should not be available unless a patent term extension is also available. Dissenting Op. at 1370-71. This is not correct. The Supreme Court in Eli Lilly noted that equilibrium was not always achieved. See Eli Lilly, 496 U.S. at 671-72, 110 S.Ct. 2683. We too have rejected this strict interpretation of the safe harbor, explaining that “statutory symmetry is preferable but not required.” Abtox, 122 F.3d at 1029 (<HOLDING>). III. Under the correct interpretation of 35",2,5,4,0
52289,"Identify the correct case holding using the following information: applies, with caution, a balancing test in which consideration is to be given in part to “the magnitude of the burden of guarding against [injury] and the consequences of placing that burden upon the defendant” (internal quotation marks and citation omitted)). {29} Further, under the circumstances in this case, we determine that reasonable minds could not differ on the issue of termination by Haar of the physician-patient relationship. The once-existing special relationship and ability to control Haar’s treatment disintegrated as a result of Haar’s failure after March 8, 2000, to seek Defendant’s assistance in any regard and Haar’s having chosen other mental health providers to handle his treatment and medication. See Millbaugh v. Gilmore, 30 Ohio St.2d 319, 285 N.E.2d 19, 21 (1972) (<HOLDING>); cf. Paradies v. Benedictine Hosp., 77 A.D.2d",3,5,3,1
52308,"Identify the correct case holding using the following information: is disabled, but rather whether the ALJ’s findings were supported by substantial evidence. For the following reasons, we hold that the ALJ’s findings were sufficiently supported to pass muster under our deferential standard of review. A. Extent of Disability Plaintiff first contends that the ALJ’s findings were not supported by substantial evidence because he failed to consider the SPD’s full effects in finding Plaintiff not disabled. In determining the extent of Plaintiffs disability, the Secretary must consider the physical abilities,. mental impairments and any other impairments. 20 C.F.R. §§ 404.1545; 416.945. In making such assessments the Secretary is entitled-to rely on the conclusions of qualified expert medical professionals. Moothart v. Bowen, 934 F.2d 114, 116 (7th Cir.1991) (<HOLDING>). At Plaintiffs hearing the ALJ received the",4,5,4,1
52372,"Identify the correct case holding using the following information: false on “[pjrimarily medical evidence but also what was related to [him] about her visit to California by family members” as well as McCullough’s testimony. Id. However, trial counsel did not introduce medical evidence even though such a report existed, or the testimony of family members, or any other evidence to prove the falsity of the California Claim. Id. at 125-126. McCullough’s counsel also did not object when the prosecutor, clearly improperly, referred to uncharged misconduct during closing argument or during rebuttal when the prosecutor stated: “California, I wish I could charge it, but that’s not my jurisdiction. I wish I could charge in California what he did to her, what she testified that he did to her, what she told Diane Bowers that he did to he 978 (Ind.Ct.App.1995) (<HOLDING>). Trial counsel’s cross-examination of Bowers",0,4,2,0
52376,"Identify the correct case holding using the following information: did not present these arguments in any of his post-conviction motions to the trial court. Furthermore, Payne did not appeal his convictions and did not seek to withdraw his guilty pleas (nor can he do so now, in light of the time that has passed since his convictions). Under these circumstances, Payne may pursue these arguments only through habeas corpus proceedings. Judgment affirmed. Andrews, P. J., and Mikell, J., concur. Decided October 27, 2005 Reconsideration denied November 30, 2005 Andrew W. Payne, Jr., pro se. Dennis C. Sanders, District Attorney, William P. Doupé, Assistant District Attorney, for appellee. 1 See Martin v. State, 277 Ga. 227, 228 (3) (587 SE2d 650) (2003). 2 (Emphasis supplied.) 3 See generally State v. Allen, 262 Ga. App. 724, 727 (2) (586 SE2d 378) (2003) (<HOLDING>); OCGA§ 17-7-70.1 (a) (2) (“[a]ll laws relating",4,4,4,1
52379,"Identify the correct case holding using the following information: defendant, plaintiff has failed to establish that he filed a refund claim for the second quarter of 1988, as required before filing a suit for refund. Def.’s MTD at 7; see I.R.C. § 7422(a). In his objection to defendant’s motion to dismiss, plaintiff included a Form 843 refund claim dated April 7, 2000, and received May 2, 2000. Pl.’s Obj. Exh. B. This claim is for the tax period from January 1987 through 1988. Id. As discussed above, the IRS denied plaintiffs refund claims for the second, third, and fourth quarters of 1987 on February 14, 1997. Def.’s MTD Exh. A. Filing a second claim for these tax periods, as plaintiff appears to do with his Form 843 claim in exhibit B, does not alter the statute of limitations for those claims. See Jones v. United States, 26 Cl.Ct. 424, 425 (1992) (<HOLDING>); I.R.C. § 6532(a)(4) (“Any consideration,",2,5,2,1
52401,"Identify the correct case holding using the following information: with prejudice.”); LaPrade v. Lehman, 490 A.2d 1151, 1155 (D.C.1985) (“In the exercise of its discretion under Rule 41(b), the trial court 'should first resort to the wide range of lesser sanctions which it may impose.’ ”) (quoting Garces v. Bradley, 299 A.2d 142, 144 (D.C.1973)). 58 . Techniarts Video, 572 A.2d at 1054 (citations omitted). 59 . Wolfe, 618 A.2d at 173 (alteration and internal quotation marks omitted); see also Granville v. Hunt, 566 A.2d 65, 66 (D.C.1989). 60 . Wolfe, 618 A.2d at 173. 61 . See id. (""When the conduct calling for sanctions consists of delay, ... relevant factors include the length of the delay and the resulting prejudice, if any, to the defendant.""). 62 . 680 A.2d at 438. 63 . Id. 64 . See Lofton v. Kator & Scott, 802 A.2d 955, 957-58 (D.C.2002) (<HOLDING>); Dobbs v. Providence Hosp., 736 A.2d 216, 220",1,4,1,1
52404,"Identify the correct case holding using the following information: Social Services, Inc., 509 U. S. 43, 56-66 (1993) (similar). In line with this mode of analysis, the court below, after concluding that the Medicare Act does not preclude general federal-question jurisdiction over a preenforcement challenge to the Secretary’s regulations, held that respondent’s APA notice-and-comment challenge was ripe but that its . constitutional vagueness claim was not. 143 F. 3d, at 1076-1077. express no view on the proper application of ripeness doctrine to respondent’s claims, I am confident that this method of analysis enjoys substantially more support in our eases than does the majority’s approach, which prescribes a case-by-case hardship inquiry at the threshold stage of determining whether preenforcement review has been precluded by statute. See ante, at 20 (<HOLDING>). While the majority’s variation would be",0,4,0,1
52418,"Identify the correct case holding using the following information: Anthony R., 2010 ME 4, ¶¶ 8-9, 987 A.2d 532, 534. Error is obvious if it is “a seriously prejudicial error tending to produce manifest injustice.” Tibbetts v. Dairyland Ins. Co., 2010 ME 61, ¶ 10, 999 A.2d 930, 933 (quotation marks omitted). [¶ 12] “When significant rights are at stake, due process requires: notice of the issues, an opportunity to be heard, the right to introduce evidence and present witnesses, the right to respond to claims and evidence, and an impartial fact-finder.” GENUJO LOK Beteiligungs GmbH v. Zorn, 2008 ME 50, ¶ 18, 943 A.2d 573, 579. Because due process guarantees the right to respond to evidence, an adjudicator must afford a party the opportunity to rebut or challenge evidence offered against him or her. See In re Dustin C., 2008 ME 89, ¶ 7, 952 A.2d 993, 995 (<HOLDING>); Balian v. Bd. of Licensure in Med., 1999 ME",4,4,0,0
52433,"Identify the correct case holding using the following information: committee notes (1972) (describing rationale underlying exception as “[t]he element of unusual reliability ... said variously to be supplied by systematic checking, by regularity and continuity which produce habits of precision, by actual experience of business in relying upon them, or by a duty to make an accurate record as part of a continuing job or occupation”) (citation omit ted). Thus, the motivation of a record’s author is relevant to admissibility. Id. Not every item of business correspondence constitutes a business record. See, e.g., Breeden v. ABF Freight System, Inc., 115 F.3d 749, 754 (10th Cir.1997) (sustaining exclusion of letter from chiropractor proffered as “medical business record”); Timberlake Const. Co. v. U.S. Fidelity & Guar. Co., 71 F.3d 335, 342 (10th Cir.1995) (<HOLDING>). “It is well-established that one who prepares",1,5,3,0
52460,"Identify the correct case holding using the following information: Midland Nat’l Life Ins. Co., 265 F.R.D. 436, 444 (S.D.Iowa 2009) (denying class certification for a proposed subclass finding inter alia the relief sought required extensive individualized inquiry to ascertain the class). b. Whether the Proposed Representatives Satisfy the Definition “The second ‘implicit requirement’ of Rule 23 is that each proposed representative is in fact a member of the proposed class____” In re Teflon, 254 F.R.D. at 363. While Christian necessarily meets the definitions Plaintiffs proffer, as she pre-paid for a documented six months of treatment under the care of Kerkhoff, who was at that time a member of The Masters Circle, for the above-mentioned reasons, the Court finds that the proposed class does not appropriately accommodate Rhiner’s circumstances. See id. (<HOLDING>). 3. Rule 23(b)(3) Even if Plaintiffs could",3,4,3,1
52466,"Identify the correct case holding using the following information: any additional damages under state law that were not recoverable under CERCLA), because we have found that Durham’s state-law claims are barred by the statute of limitations, Durham may not recover attorneys’ fees under state law. 97. Accordingly, Durham’s request for attorneys’ fees is denied. VII. Conclusion 98. On Plaintiffs claims under § 113(f)(1) of CERCLA, the Court awards Plaintiff, The Durham Manufacturing Company, $116,075.65 against Defendant Merriam Manufacturing Company, and $19,345.94 against Defendant Allan E. Adams, plus post-judgment interest. 99. The Court further awards Plaintiff pre-judgment interest, accruing from the latter of the date on which Plaintiff made demand for payment on the Defendants or the date of the expenditure. See Goodrich Corp., 311 F.3d at 177 (<HOLDING>). The Plaintiff is directed to submit a",2,4,2,1
52477,"Identify the correct case holding using the following information: they completely terminated their physician and patient relationship. Generally, the negligent conduct of a physician causes at least some immediate damage to the patient, but the statute of limitations, nonetheless, commences running at termination of the course of treatment, sometime after the initial damage occurs. See Schmit, 183 Minn, at 359, 236 N.W. at 625 (adopting the termination of treatment rule despite the general rule that a statute of limitations action in tort begins to run at the time of the negligent act which coincides with the injury). Zagaros claims the termination of treatment rule is inapplicable in her case because no immediate damage coincided with Erickson’s allegedly negligent misdiagnosis. See Peterson v. St. Cloud Hosp., 460 N.W.2d 635, 639 (Minn.App.1990) (<HOLDING>). She argues she was not injured by any lack of",4,5,1,0
52493,"Identify the correct case holding using the following information: was appropriate. 23 . Accord Valentine v. Smith, 654 F.2d 503 (8th Cir.1980); United States v. City of Miami, Fla., supra at note 19. 24 . See Trans World Airlines v. Hardison, 432 U.S. 63, 73 n. 8, 97 S.Ct. 2264, 2271 n. 8, 53 L.Ed.2d 113 (1977) citing Neil v. Biggers, 409 U.S. 188, 192, 93 S.Ct. 375, 378, 34 L.Ed.2d 401 (1972) (judgment entered by an equally divided court is not entitled to precedential weight); Berlin v. F.C. Publications, 329 F.2d 541 (2d Cir.1964) (affirmance by an equally divided court is, between the parties, conclusive determination, but the principles of law involved, having not gained the assent of a majority of the court, prevents the case from being authority for other cases); But see Marks v. United States, 430 U.S. 188, 97 S.Ct. 990, 51 L.Ed.2d 260 (1976) (<HOLDING>). 25 . In Fullilove, the Court was faced with",3,5,0,0
52504,"Identify the correct case holding using the following information: injures, interferes with, or intimidates the provider or recipient of reproductive health care or speech that amounts to a threat of force that obstructs, injures, intimidates, or interferes with the provider or recipient of reproductive health care. The regulation of neither the former conduct, nor the latter speech, is violative of the First Amendment. See Wisconsin v. Mitchell, 508 U.S. 476, 484, 113 S.Ct. 2194, 2199, 124 L.Ed.2d 436 (1993) (“[A] physical assault is not ... expressive conduct protected by the First Amendment.”); R.A.V. v. City of St. Paul, Minn., 505 U.S. 377, 388, 112 S.Ct. 2538, 2546, 120 L.Ed.2d 305 (1992) (noting that “threats of violence are outside the First Amendment”); New York v. Ferber, 458 U.S. 747, 769-73, 102 S.Ct. 3348, 3361-63, 73 L.Ed.2d 1113 (1982) (<HOLDING>); Cameron v. Johnson, 390 U.S. 611, 616-17, 88",4,5,4,1
52523,"Identify the correct case holding using the following information: head. Further examination of the baby revealed eighteen unexplained rib, leg and arm fractures in various stages of healing, in addition to a skull fracture. The mother denied any knowledge of the injuries except for the skull fracture, which she explained was accidental. DCF was notified and initiated an investigation. DCF subsequently sought termination of both parents’ rights pursuant to sections 89.806(l)(f), (g) Florida Statutes (2010). The record shows that the evidence presented to the trial court did not rea undamental liberty interest, DCF must establish that termination of parental rights is the least restrictive means of protecting the child or children from serious harm. Id. at 571; see also J.C. v. Dept. of Children and Family Servs., 937 So.2d 184, 193 (Fla. 3d DCA 2006) (<HOLDING>); L.D. v. Dept. of Children and Family Servs.,",2,4,2,1
52528,"Identify the correct case holding using the following information: (1952). The general test to resolve this question employs the following factors: 1) the form and manner of the employment contract concerning provisions of full-time or part-time employment; 2) whether the employment contract provides for vacation time, sick leave, or a retirement program; 3) the extent an nature of control the individual has over the execution of his duties; 4) the form of payment; and 5) the ownership status of equipment which is utilized. Rivera v. Hospital Universitario, 762 F.Supp. at 17. No one factor, by itself, is sufficient to establish an individual as an independent contractor. Id. In fact, it is unusual to find cases where the distinction between an “independent contractor” and an employee is crystal clear. Nazario v. Gonzalez, 101 D.P.R. 569, 572 (1973) (<HOLDING>). In Landrón v. Labor Relations Board, 87",4,4,4,1
52533,"Identify the correct case holding using the following information: appears to be no major gender difference in the overall frequency of Delusional Disorder. American Psychiatric Association, Diagnostic and Statistical Manual of Mental Disorders, Fourth Edition, Text Revision (DSM-IV-TR) (2000), 297.1, atp. 326. 92 . FEH Transcript, testimony of Dr. Mary Alice Conroy, atpp. 145-50. 93 . Id., at p. 151. 94 . FEH Transcript, testimony of Dr. Mary Alice Conroy, atpp. 153-54. 95 . Id.., atpp. 154-58. 96 . Id., atpp. 170-71. 97 . Id., atpp. 172-73. 98 . Id., atpp. 180-81. 99 . FEH Transcript, testimony of Dr. Michael A. Roman, atp. 183. 100 . Id.., at p. 188. 101 . Id., at pp. 200-03. 102 . Id., at p. 203. 103 . Id., at pp. 206-07. 104 . Id., at pp. 209-10. 105 . I'd., at pp. 211-12. 106 . See Morris v. State, 301 S.W.3d 281, 300 n. 25 (Tex.Crim.App.2009)(<HOLDING>); Bigby v. State, 892 S.W.2d 864, 870",1,4,4,0
52537,"Identify the correct case holding using the following information: must advise the employee of this fact and provide the employee a reasonable opportunity to cure any deficiency in the certification. Darst, 512 F.3d at 910. 29 C.F.R. § 825.305(d). In the case of an unforeseeable, serious health condition, an employee has ""15 calendar days after the employer’s request” to submit certification from her physician. Kauffman, 426 F.3d at 885. 4 . To be considered an ""eligible employee” under the FMLA, an employee must demonstrate that, on the date which FMLA leave is to commence, the employee: (1) has been employed for a total of at least 12 months by the employer, and (2) has been employed for at least 1,250 hours of service with such employer during the previous 12-month period. 29 U.S.C. § 2611(2); 29 C.F.R. § 825.110(a). Bailey, 2009 WL 2970395 at *3 (<HOLDING>); Lonergan v. Cargo Tech. Inc., 2009 WL 3152562",3,4,0,0
52554,"Identify the correct case holding using the following information: similar to those presented here, involving an infant delivered by emergency caesarean section at 23-weeks’ gestation that received lifesaving resuscitation contrary to the parents’ wishes. The infant survived but later suffered a brain hemorrhage, a common complication of premature birth, which resulted in severe and permanent disabilities. In rejecting the parents’ informed consent claim, the court in Miller, id. at 769, concluded that even though the parents were present in the delivery room, “there was simply no time to obtain their consent to treatment . . . without jeopardizing [the infant’s] life” because the infant might survive with treatment but would likely die if treatment were postponed. See also Montalvo v. Borkovec, 2002 WI App 147, 256 Wis. 2d 472, 647 N.W.2d 413, 420 (<HOLDING>). In this case, as well, there was no time for",1,5,1,1
52574,"Identify the correct case holding using the following information: so that no party is harmed by what we have called a 'preliminary' adjudication."" (quoting United States v. Munsingwear, Inc., 340 U.S. 36, 40-41, 71 S.Ct. 104, 95 L.Ed. 36 (1950))); Peter A. v. State, Dep't of Health & Soc. Servs., Office of Children's Servs., 146 P.3d 991, 994-96 (Alaska 2006) (finding equity requires vacatur of challenged order when prevailing party's unilateral actions below resulted in issue becoming moot); City of Valdez v. Gavora, Inc., 692 P.2d 959, 960-61 (Alaska 1984) (vacating judgment because it was moot and to prevent it having later legal effect). 10 . See, e.g., State v. Carlin, 249 P.3d 752, 756 (Alaska 2011) (""We will overturn one of our prior decisions only when we are 'clearly convinced that the rule was originally erroneous or is no 0) (<HOLDING>). 18 . See, e.g., Bigley v. Alaska Psychiatric",4,2,3,0
52605,"Identify the correct case holding using the following information: requirements. Further, upon review of the record, we find no objection by appellant to the trial court’s response to the jury question. Appellant stated that he was satisfied with the judge’s instruction. See N.T., 9/22/99, at 131-32. Under Pa. R.A.P. 302(a), “[i]ssues not raised in the lower court are waived and cannot be raised for the first time on appeal.” See also Commonwealth v. Edmondson, 553 Pa. 160, 718 A.2d 751, 753 (1998); Commonwealth v. Dennis, 548 Pa. 116, 695 A.2d 409, 411 (1997) (“[I]f appellate courts were to consider issues not raised in the trial court, then the trial would become a dress rehearsal ....”) (citing Dilliplaine v. Lehigh Valley Trust Company, 457 Pa. 255, 322 A.2d 114, 116 (1974)); Commonwealth v. Jones, 248 Pa.Super. 214, 375 A.2d 63, 65-66 (1977) (<HOLDING>). Because appellant did not preserve the issue",3,5,3,1
52609,"Identify the correct case holding using the following information: or in a state of flux, “this Court has not hesitated to render its independent judgment as a matter of distinct and enforceable Pennsylvania constitutional law.” Pap’s AM. v. City of Erie, 571 Pa. 375, 812 A.2d 591, 607 (2002) (addressing freedom of expression) (citing Commonwealth v. Smith, 532 Pa. 177, 615 A.2d 321, 325 (1992) (extending double jeopardy protection under Pennsylvania Constitution) and Ins. Adjustment Bureau v. Ins. Comm’r, 518 Pa. 210, 542 A.2d 1317, 1324 (1988) (addressing commercial speech)). Similarly, we have recognized that decisions based on Pennsylvania’s Declaration of Rights “ensure[s] future consistency in state constitutional interpretation, since federal law is always subject to change.” Commonwealth v. Lewis, 528 Pa. 440, 598 A.2d 975, 979 n. 8 (1991) (<HOLDING>). When considering the rights provided by the",2,4,2,1
52619,"Identify the correct case holding using the following information: may bring an action on the contract if the parties to the agreement intended to benefit the non-party, provided that the benefit claimed is a direct and not merely an incidental benefit of the contract. E.B. Roberts Constr. Co. v. Concrete Contractors, Inc., 704 P.2d 859, 865 (Colo.1985). While the intent to benefit the non-party need not be expressly recited in the contract, the intent must be apparent from the terms of the agreement, the surrounding circumstances, or both. Id. In this case, Parrish was only one of many health care providers from which Progressive’s insureds could have chosen for treatment of injuries resulting from automobile accidents covered by that policy. See Kelly Health Care, Inc. v. Prudential Ins. Co. of America, Inc., 226 Va. 376, 309 S.E.2d 305, 307 (1983) (<HOLDING>). Parrish argues that it is nevertheless an",4,5,4,1
52649,"Identify the correct case holding using the following information: provided, however, that: (t ⅝ ⅜ ⅝ “(2) In respect to those injuries or damages due to acts of medical * * * malpractice which could not in the exercise of reasonable diligence be discoverable at the time of the occurrence of the incident which gave rise to the action, suit shall be commenced within three (3) years of the time that the act or acts of the malpractice should, in the exercise of reasonable diligence, have been discovered.” (Emphases added.) Under the plain language of § 9-1-14.1, in order to toll the malpractice statute of limitations, there must be a finding that the plaintiff exercised reasonable diligence at the time the injury occurred, yet failed to discover a wrongful act on the part of the defendant. See Grossi v. Miriam Hospital, 689 A.2d 403, 404 (R.I.1997) (<HOLDING>). In contrast, the tolling provision contained",3,5,3,1
52651,"Identify the correct case holding using the following information: that separateness. In Grace’s view, for the Maxima to become Nathaniel’s separate property, he owed her half of the value of the automobile because the couple had purchased it with “joint” funds. Likewise, Nathaniel had to pay “his” separate part of the marital debt for health and automobile insurance. {¶ 58} However, spouses cannot by agreement convert marital assets and debt into separate assets and debt, unless the agreement is pursuant to an immediate separation. R.C. 3103.06 (“A husband and wife cannot, by any contract with each other, alter their legal relations, except that they may agree to an immediate separation and make provisions for the support of either of them and their children during the separation”); Blair v. Blair (Mar. 5, 2002), 3d Dist. No. 9-01-36, 2002 WL 359470 (<HOLDING>). “ ‘R.C. 3103.06 prohibits post-nuptial",2,5,2,1
52708,"Identify the correct case holding using the following information: not err in her evaluation of the medical evidence or in discounting Casey’s subjective complaints. Casey challenges the ALJ’s reliance on Dr. May’s RFC opinion, directing us to Nevland v. Apfel where we reversed an ALJ’s decision because he relied on the opinions of nontreating, nonex-amining physicians in determining the claimant’s RFC. 204 F.3d 853, 858 (8th Cir.2000). But as we recognized in Eichelberger v. Barnhart, Nevland addressed the evidence necessary to satisfy an ALJ’s burden of proof at step five in the disability analysis; Nevland does not preclude the ALJ’s reliance on a reviewing physician’s report at step four when the burden is on the claimant to establish an inability to do past relevant work. 390 F.3d 584, 591 (8th Cir.2004); see also Masterson, 363 F.3d at 737-39 (<HOLDING>). “It is well settled that an ALJ may consider",2,4,0,0
52723,"Identify the correct case holding using the following information: 16 F.3d 590 (4th Cir. 1994), the Fourth Circuit discussed at length the purpose and intent behind the Act as follows: “Congress enacted EMTALA in response to its concern that hospitals were ‘dumping’ patients (who were) unable to pay, by either refusing to provide emergency medical treatment or transferring patients before their emergency conditions were stabilized. Brooks v. Maryland General Hospital Inc., 996 F.2d 708, 710 (4th Cir. 1993). Through EMTALA, Congress sought ‘to provide an adequate first response to a medical crisis for all patients,’ Baber v. Hospital Corp. of America, 977 F.2d 872, 880 (4th Cir. 1992) (quoting 131 Cong. Rec. S13904 (daily ed. October 23, 1985) (statement of Senator Dole)); see also, Brooker v. Desert Hospital Corp., 947 F.2d 412, 415 (9th Cir. 1991) (<HOLDING>); Gatewood v. Washington Healthcare Corp., 933",2,4,1,0
52726,"Identify the correct case holding using the following information: the expiration date of the batch.” 21 C.F.R. § 211.180(a). These records “shall be readily available for authorized inspection” by the FDA at any time. 21 C.F.R. § 211.180(c). We think that the requirement to maintain records for FDA inspection satisfies the requirement that the uses be reasonably related to the development and submission of information to the FDA. It is not disputed by the parties that these records are produced in order to develop and submit to the FDA proof that the Amphastar products comply with a Federal law. The fact that the FDA does not in most cases actually inspect the records does not change the fact that they are for the “development and submission of information under a Federal law.” 35 U.S.C. § 271(e)(1); cf. Merck KGaA, 545 U.S. at 207, 125 S.Ct. 2372 (<HOLDING>). Thus, we consider this information",1,5,1,1
52741,"Identify the correct case holding using the following information: and the substantive basis” for the claims it asserts under Counts I (unconstitutional vagueness), Count III (violation of the Administrative Procedures Act), and Count IV (procedural due process violation). In Salfi, the Court held the plaintiffs’ constitutional challenge to an eligibility statute was a claim arising under the Act within the meaning of § 405(h) even though the claim also arose under the Constitution. Likewise, in Ringer, the Court held the plaintiffs’ claim that the Secretary failed to comply with the rulemaking requirements of the Administrative Procedures Act arose under the Medicare Act within the meaning of § 405(h). 466 U.S. at 614, 104 S.Ct. at 2021. See also Good Samaritan Medical Ctr. v. Secretary of Health and Human Serv., 776 F.2d 594, 597-98 (6th Cir.1985) (<HOLDING>); Livingston Care Ctr., 934 F.2d at 722",0,4,0,1
